fecha_pedido,semana,pedido_id,cliente_id,sucursal,asesor,sector_industrial,familia,abc_cliente,usd,kg,posiciones
2026-05-26,2026-05-25,PED0001519,CLI_0009,CORDOBA,ASESOR_2,AGRO,PERFILES,C,3023.62,2840.5,3
2026-05-26,2026-05-25,PED0001520,CLI_0015,CORDOBA,ASESOR_4,AUTOPARTES,CAÑOS Y TUBOS,C,1176.84,1271.0,1
2026-05-28,2026-05-25,PED0001521,CLI_0018,MENDOZA,ASESOR_4,CONSTRUCCION,CH316,C,1363.92,1634.3,1
2026-05-28,2026-05-25,PED0001522,CLI_0017,ROSARIO,ASESOR_2,METALMECANICA,CAÑOS Y TUBOS,A,1919.73,2526.1,5
2026-05-25,2026-05-25,PED0001523,CLI_0003,ROSARIO,ASESOR_5,ENERGIA,CAÑOS Y TUBOS,C,2440.96,2457.1,4
2026-05-25,2026-05-25,PED0001523,CLI_0003,ROSARIO,ASESOR_5,ENERGIA,BULONERIA,C,1250.4,1324.7,3
2026-05-25,2026-05-25,PED0001523,CLI_0003,ROSARIO,ASESOR_5,ENERGIA,CH430,C,991.66,959.8,2
2026-05-25,2026-05-25,PED0001524,CLI_0035,ROSARIO,ASESOR_2,AUTOPARTES,PERFILES,C,1878.27,1734.0,5
2026-05-25,2026-05-25,PED0001524,CLI_0035,ROSARIO,ASESOR_2,AUTOPARTES,CH430,C,1514.16,2250.7,5
2026-05-28,2026-05-25,PED0001525,CLI_0037,ROSARIO,ASESOR_6,AUTOPARTES,CH316,A,1664.19,2154.0,3
2026-05-28,2026-05-25,PED0001526,CLI_0009,ROSARIO,ASESOR_3,CONSTRUCCION,CH316,C,1456.64,1481.8,6
2026-05-28,2026-05-25,PED0001526,CLI_0009,ROSARIO,ASESOR_3,CONSTRUCCION,CH304,C,1273.75,1300.0,2
2026-05-28,2026-05-25,PED0001526,CLI_0009,ROSARIO,ASESOR_3,CONSTRUCCION,PERFILES,C,1613.26,2154.0,2
2026-05-25,2026-05-25,PED0001527,CLI_0017,CORDOBA,ASESOR_1,ENERGIA,CAÑOS Y TUBOS,B,1241.65,1650.0,5
2026-05-27,2026-05-25,PED0001528,CLI_0036,CORDOBA,ASESOR_6,METALMECANICA,CH430,B,1450.94,2078.6,1
2026-05-25,2026-05-25,PED0001529,CLI_0006,CORDOBA,ASESOR_3,AGRO,CAÑOS Y TUBOS,C,1836.96,1862.9,1
2026-05-29,2026-05-25,PED0001530,CLI_0030,CORDOBA,ASESOR_3,METALMECANICA,PERFILES,B,3005.72,3488.7,4
2026-05-29,2026-05-25,PED0001530,CLI_0030,CORDOBA,ASESOR_3,METALMECANICA,CH316,B,1005.97,953.6,4
2026-05-26,2026-05-25,PED0001531,CLI_0034,CAPITAL,ASESOR_2,CONSTRUCCION,CH304,B,3662.74,4384.0,2
2026-05-26,2026-05-25,PED0001531,CLI_0034,CAPITAL,ASESOR_2,CONSTRUCCION,PERFILES,B,1812.15,1579.9,3
2026-05-29,2026-05-25,PED0001532,CLI_0013,CAPITAL,ASESOR_2,ENERGIA,PERFILES,B,1680.09,1954.1,1
2026-05-28,2026-05-25,PED0001533,CLI_0045,MENDOZA,ASESOR_2,CONSTRUCCION,PERFILES,A,2160.79,2049.1,4
2026-05-29,2026-05-25,PED0001534,CLI_0022,MENDOZA,ASESOR_6,CONSTRUCCION,PERFILES,B,1868.34,2123.0,2
2026-05-29,2026-05-25,PED0001534,CLI_0022,MENDOZA,ASESOR_6,CONSTRUCCION,BULONERIA,B,2540.79,3935.1,6
2026-05-29,2026-05-25,PED0001534,CLI_0022,MENDOZA,ASESOR_6,CONSTRUCCION,CAÑOS Y TUBOS,B,1617.95,2459.4,6
2026-05-27,2026-05-25,PED0001535,CLI_0037,CORDOBA,ASESOR_2,CONSTRUCCION,CH304,C,1725.03,2307.6,5
2026-05-26,2026-05-25,PED0001536,CLI_0024,CORDOBA,ASESOR_2,AUTOPARTES,CH304,A,1301.94,1066.0,3
2026-05-27,2026-05-25,PED0001537,CLI_0021,MENDOZA,ASESOR_4,AGRO,BULONERIA,C,1682.46,1534.8,5
2026-05-28,2026-05-25,PED0001538,CLI_0036,MENDOZA,ASESOR_4,AGRO,PERFILES,B,1693.63,1964.8,3
2026-05-28,2026-05-25,PED0001539,CLI_0014,CAPITAL,ASESOR_4,AUTOPARTES,CH304,B,3648.85,3015.5,4
2026-05-28,2026-05-25,PED0001539,CLI_0014,CAPITAL,ASESOR_4,AUTOPARTES,CH430,B,784.92,825.6,2
2026-05-27,2026-05-25,PED0001540,CLI_0016,MENDOZA,ASESOR_2,CONSTRUCCION,PERFILES,C,2141.48,2469.3,1
2026-05-27,2026-05-25,PED0001540,CLI_0016,MENDOZA,ASESOR_2,CONSTRUCCION,CH316,C,1720.33,2154.5,3
2026-05-25,2026-05-25,PED0001541,CLI_0039,ROSARIO,ASESOR_5,METALMECANICA,PERFILES,B,2376.57,2242.0,3
2026-05-25,2026-05-25,PED0001541,CLI_0039,ROSARIO,ASESOR_5,METALMECANICA,CAÑOS Y TUBOS,B,1932.15,2363.4,4
2026-05-25,2026-05-25,PED0001542,CLI_0032,MENDOZA,ASESOR_6,AUTOPARTES,PERFILES,B,1836.14,1981.1,3
2026-05-25,2026-05-25,PED0001542,CLI_0032,MENDOZA,ASESOR_6,AUTOPARTES,CH430,B,1173.25,1346.5,3
2026-05-25,2026-05-25,PED0001542,CLI_0032,MENDOZA,ASESOR_6,AUTOPARTES,BULONERIA,B,2683.76,3765.3,3
2026-05-29,2026-05-25,PED0001543,CLI_0040,ROSARIO,ASESOR_3,AGRO,PERFILES,C,2600.39,3305.8,5
2026-05-27,2026-05-25,PED0001544,CLI_0010,ROSARIO,ASESOR_6,AGRO,CH430,B,1445.26,1461.2,5
2026-05-29,2026-05-25,PED0001545,CLI_0037,ROSARIO,ASESOR_2,AUTOPARTES,PERFILES,A,2380.78,3282.7,2
2026-05-29,2026-05-25,PED0001546,CLI_0024,CORDOBA,ASESOR_1,AUTOPARTES,CH304,A,1540.46,1374.3,4
2026-05-27,2026-05-25,PED0001547,CLI_0009,CAPITAL,ASESOR_4,AGRO,BULONERIA,B,1966.68,2222.8,3
2026-05-25,2026-05-25,PED0001548,CLI_0016,MENDOZA,ASESOR_5,AUTOPARTES,CH304,C,2495.45,3127.7,3
2026-05-29,2026-05-25,PED0001549,CLI_0017,MENDOZA,ASESOR_1,AUTOPARTES,CH304,C,2273.39,3159.6,3
2026-05-27,2026-05-25,PED0001550,CLI_0035,CAPITAL,ASESOR_2,CONSTRUCCION,CH430,B,760.64,962.9,6
2026-05-27,2026-05-25,PED0001550,CLI_0035,CAPITAL,ASESOR_2,CONSTRUCCION,PERFILES,B,1770.34,2083.8,1
2026-05-27,2026-05-25,PED0001550,CLI_0035,CAPITAL,ASESOR_2,CONSTRUCCION,CAÑOS Y TUBOS,B,1936.17,2215.4,1
2026-05-27,2026-05-25,PED0001551,CLI_0044,ROSARIO,ASESOR_1,AGRO,BULONERIA,C,1154.83,1282.2,1
2026-05-26,2026-05-25,PED0001552,CLI_0031,CAPITAL,ASESOR_2,ENERGIA,CH316,C,2689.58,3028.2,6
2026-05-27,2026-05-25,PED0001553,CLI_0039,ROSARIO,ASESOR_1,AUTOPARTES,CAÑOS Y TUBOS,A,2049.49,1816.3,3
2026-05-29,2026-05-25,PED0001554,CLI_0035,ROSARIO,ASESOR_6,METALMECANICA,BULONERIA,C,1441.86,1776.7,1
2026-05-29,2026-05-25,PED0001554,CLI_0035,ROSARIO,ASESOR_6,METALMECANICA,CAÑOS Y TUBOS,C,1839.2,2635.9,6
2026-05-28,2026-05-25,PED0001555,CLI_0016,CORDOBA,ASESOR_6,AUTOPARTES,CH304,C,1677.44,2219.3,6
2026-05-28,2026-05-25,PED0001555,CLI_0016,CORDOBA,ASESOR_6,AUTOPARTES,CH316,C,1171.08,1393.4,3
2026-05-27,2026-05-25,PED0001556,CLI_0006,CAPITAL,ASESOR_4,AGRO,CH430,A,701.3,689.2,3
2026-05-28,2026-05-25,PED0001557,CLI_0038,CAPITAL,ASESOR_2,AUTOPARTES,CH316,C,3099.99,3315.2,2
2026-05-29,2026-05-25,PED0001558,CLI_0013,ROSARIO,ASESOR_2,AUTOPARTES,CH304,B,842.27,896.3,5
2026-05-29,2026-05-25,PED0001558,CLI_0013,ROSARIO,ASESOR_2,AUTOPARTES,CH316,B,1786.41,1737.1,1
2026-05-28,2026-05-25,PED0001559,CLI_0038,ROSARIO,ASESOR_1,AUTOPARTES,BULONERIA,A,1385.51,1851.4,4
2026-05-26,2026-05-25,PED0001560,CLI_0023,MENDOZA,ASESOR_3,CONSTRUCCION,PERFILES,B,1606.29,2330.8,2
2026-05-26,2026-05-25,PED0001560,CLI_0023,MENDOZA,ASESOR_3,CONSTRUCCION,BULONERIA,B,2603.73,2201.0,3
2026-05-26,2026-05-25,PED0001561,CLI_0005,CORDOBA,ASESOR_2,CONSTRUCCION,PERFILES,A,3329.34,3117.9,1
2026-05-26,2026-05-25,PED0001561,CLI_0005,CORDOBA,ASESOR_2,CONSTRUCCION,CH430,A,1116.77,1533.8,2
2026-05-29,2026-05-25,PED0001562,CLI_0008,CAPITAL,ASESOR_2,ENERGIA,CH304,B,3024.15,2813.8,2
2026-05-29,2026-05-25,PED0001562,CLI_0008,CAPITAL,ASESOR_2,ENERGIA,BULONERIA,B,1924.11,1743.1,1
2026-05-27,2026-05-25,PED0001563,CLI_0043,CORDOBA,ASESOR_1,METALMECANICA,PERFILES,C,3205.12,5021.6,4
2026-05-27,2026-05-25,PED0001563,CLI_0043,CORDOBA,ASESOR_1,METALMECANICA,CAÑOS Y TUBOS,C,1588.44,2148.8,3
2026-05-27,2026-05-25,PED0001564,CLI_0033,CORDOBA,ASESOR_4,CONSTRUCCION,CH430,C,1391.95,1366.8,4
2026-05-29,2026-05-25,PED0001565,CLI_0034,ROSARIO,ASESOR_6,METALMECANICA,CH304,C,1009.15,839.7,5
2026-05-29,2026-05-25,PED0001565,CLI_0034,ROSARIO,ASESOR_6,METALMECANICA,CH316,C,1636.15,1758.2,4
2026-05-29,2026-05-25,PED0001565,CLI_0034,ROSARIO,ASESOR_6,METALMECANICA,PERFILES,C,2418.59,2480.0,3
2026-05-28,2026-05-25,PED0001566,CLI_0039,ROSARIO,ASESOR_2,METALMECANICA,CH304,B,888.65,771.0,1
2026-05-28,2026-05-25,PED0001566,CLI_0039,ROSARIO,ASESOR_2,METALMECANICA,CH316,B,1160.98,1354.1,5
2026-05-28,2026-05-25,PED0001567,CLI_0017,CAPITAL,ASESOR_2,AGRO,BULONERIA,C,1379.5,2114.9,1
2026-05-28,2026-05-25,PED0001567,CLI_0017,CAPITAL,ASESOR_2,AGRO,PERFILES,C,1588.94,1334.1,4
2026-05-29,2026-05-25,PED0001568,CLI_0034,CORDOBA,ASESOR_6,CONSTRUCCION,CH304,C,1467.69,1901.5,3
2026-05-28,2026-05-25,PED0001569,CLI_0018,CORDOBA,ASESOR_2,ENERGIA,CH316,B,889.2,1061.5,4
2026-05-26,2026-05-25,PED0001570,CLI_0014,CORDOBA,ASESOR_2,AUTOPARTES,CH430,C,1073.1,955.5,2
2026-05-29,2026-05-25,PED0001571,CLI_0018,MENDOZA,ASESOR_6,AGRO,CAÑOS Y TUBOS,C,1658.75,1329.0,5
2026-05-29,2026-05-25,PED0001571,CLI_0018,MENDOZA,ASESOR_6,AGRO,CH316,C,1672.48,1608.7,3
2026-05-29,2026-05-25,PED0001571,CLI_0018,MENDOZA,ASESOR_6,AGRO,PERFILES,C,1560.25,1800.9,1
2026-05-25,2026-05-25,PED0001572,CLI_0022,CORDOBA,ASESOR_5,ENERGIA,CH304,B,1620.02,1309.4,3
2026-05-26,2026-05-25,PED0001573,CLI_0008,MENDOZA,ASESOR_5,AGRO,CAÑOS Y TUBOS,A,1301.34,1771.9,2
2026-05-26,2026-05-25,PED0001573,CLI_0008,MENDOZA,ASESOR_5,AGRO,BULONERIA,A,2059.48,2693.2,2
2026-05-26,2026-05-25,PED0001574,CLI_0007,ROSARIO,ASESOR_5,AGRO,CAÑOS Y TUBOS,B,2369.0,3401.5,2
2026-05-28,2026-05-25,PED0001575,CLI_0025,CORDOBA,ASESOR_5,AUTOPARTES,CH304,A,1154.16,1481.6,1
2026-05-25,2026-05-25,PED0001576,CLI_0028,CORDOBA,ASESOR_5,AUTOPARTES,CAÑOS Y TUBOS,A,1274.17,1173.9,3
2026-05-26,2026-05-25,PED0001577,CLI_0023,CORDOBA,ASESOR_6,ENERGIA,BULONERIA,B,2521.63,3320.0,2
2026-05-25,2026-05-25,PED0001578,CLI_0030,CORDOBA,ASESOR_6,AUTOPARTES,CH430,A,1381.34,1135.0,6
2026-05-26,2026-05-25,PED0001579,CLI_0029,CORDOBA,ASESOR_1,AUTOPARTES,CH304,B,1246.15,1529.7,2
2026-05-26,2026-05-25,PED0001579,CLI_0029,CORDOBA,ASESOR_1,AUTOPARTES,BULONERIA,B,2403.87,2225.1,6
2026-05-25,2026-05-25,PED0001580,CLI_0016,CAPITAL,ASESOR_2,AUTOPARTES,CH430,A,905.11,1384.2,1
2026-05-28,2026-05-25,PED0001581,CLI_0020,CORDOBA,ASESOR_5,AUTOPARTES,CAÑOS Y TUBOS,C,1333.18,1075.5,5
2026-05-25,2026-05-25,PED0001582,CLI_0009,CAPITAL,ASESOR_5,AGRO,CH430,B,1012.53,1488.2,6
2026-05-28,2026-05-25,PED0001583,CLI_0032,CAPITAL,ASESOR_1,METALMECANICA,PERFILES,A,1610.1,2359.6,5
2026-05-28,2026-05-25,PED0001584,CLI_0041,CORDOBA,ASESOR_6,METALMECANICA,BULONERIA,C,2285.46,3152.5,2
2026-05-28,2026-05-25,PED0001584,CLI_0041,CORDOBA,ASESOR_6,METALMECANICA,CH304,C,1262.72,1192.3,5
2026-05-25,2026-05-25,PED0001585,CLI_0031,ROSARIO,ASESOR_6,METALMECANICA,CH304,C,1003.03,853.8,3
2026-05-27,2026-05-25,PED0001586,CLI_0004,ROSARIO,ASESOR_5,AGRO,PERFILES,B,2433.83,3310.0,1
2026-05-27,2026-05-25,PED0001586,CLI_0004,ROSARIO,ASESOR_5,AGRO,BULONERIA,B,1004.91,1497.5,4
2026-05-29,2026-05-25,PED0001587,CLI_0005,ROSARIO,ASESOR_4,ENERGIA,CH304,C,1118.6,1073.1,6
2026-05-29,2026-05-25,PED0001587,CLI_0005,ROSARIO,ASESOR_4,ENERGIA,CH316,C,1469.53,1242.6,4
2026-05-25,2026-05-25,PED0001588,CLI_0012,MENDOZA,ASESOR_4,CONSTRUCCION,CH430,C,1493.42,2088.4,5
2026-05-25,2026-05-25,PED0001589,CLI_0018,CORDOBA,ASESOR_2,ENERGIA,CH304,B,1284.13,1211.7,2
2026-05-26,2026-05-25,PED0001590,CLI_0014,ROSARIO,ASESOR_5,CONSTRUCCION,PERFILES,C,1670.38,1868.3,6
2026-05-26,2026-05-25,PED0001590,CLI_0014,ROSARIO,ASESOR_5,CONSTRUCCION,CH316,C,1385.38,2020.0,4
2026-05-26,2026-05-25,PED0001590,CLI_0014,ROSARIO,ASESOR_5,CONSTRUCCION,CH304,C,1351.84,2009.2,2
2026-05-26,2026-05-25,PED0001591,CLI_0004,ROSARIO,ASESOR_5,ENERGIA,CAÑOS Y TUBOS,C,2406.79,3148.1,6
2026-05-26,2026-05-25,PED0001591,CLI_0004,ROSARIO,ASESOR_5,ENERGIA,CH304,C,1368.46,2094.3,4
2026-05-29,2026-05-25,PED0001592,CLI_0023,ROSARIO,ASESOR_4,METALMECANICA,CH304,A,833.71,716.6,2
2026-05-25,2026-05-25,PED0001593,CLI_0029,ROSARIO,ASESOR_2,AUTOPARTES,PERFILES,C,1980.63,1880.5,6
2026-05-25,2026-05-25,PED0001593,CLI_0029,ROSARIO,ASESOR_2,AUTOPARTES,CH316,C,1505.76,2235.9,5
2026-05-28,2026-05-25,PED0001594,CLI_0024,MENDOZA,ASESOR_3,CONSTRUCCION,BULONERIA,B,1675.41,2353.0,6
2026-05-29,2026-05-25,PED0001595,CLI_0032,CORDOBA,ASESOR_5,AUTOPARTES,BULONERIA,A,2522.56,2517.2,1
2026-05-25,2026-05-25,PED0001596,CLI_0006,ROSARIO,ASESOR_4,ENERGIA,PERFILES,B,2350.62,2543.1,5
2026-05-27,2026-05-25,PED0001597,CLI_0028,MENDOZA,ASESOR_5,ENERGIA,CAÑOS Y TUBOS,C,1242.7,1665.8,6
2026-05-29,2026-05-25,PED0001598,CLI_0042,ROSARIO,ASESOR_6,METALMECANICA,CH316,B,1514.04,1639.9,1
2026-05-29,2026-05-25,PED0001599,CLI_0044,ROSARIO,ASESOR_3,METALMECANICA,CH316,B,1309.35,1678.4,6
2026-05-29,2026-05-25,PED0001599,CLI_0044,ROSARIO,ASESOR_3,METALMECANICA,CH430,B,1176.57,1540.3,4
2026-06-04,2026-06-01,PED0001600,CLI_0001,CORDOBA,ASESOR_2,ENERGIA,CAÑOS Y TUBOS,C,1218.08,1576.0,4
2026-06-04,2026-06-01,PED0001601,CLI_0043,CORDOBA,ASESOR_1,METALMECANICA,CH304,C,1443.43,1842.2,3
2026-06-04,2026-06-01,PED0001602,CLI_0031,MENDOZA,ASESOR_3,ENERGIA,PERFILES,B,1472.53,1894.6,5
2026-06-04,2026-06-01,PED0001603,CLI_0033,CORDOBA,ASESOR_1,METALMECANICA,BULONERIA,B,2010.19,2249.3,5
2026-06-01,2026-06-01,PED0001604,CLI_0017,CAPITAL,ASESOR_4,AGRO,CH430,C,679.44,872.4,6
2026-06-01,2026-06-01,PED0001605,CLI_0015,MENDOZA,ASESOR_1,AGRO,CH316,C,1776.97,1477.1,4
2026-06-05,2026-06-01,PED0001606,CLI_0001,CORDOBA,ASESOR_5,ENERGIA,PERFILES,C,3354.5,3645.9,1
2026-06-02,2026-06-01,PED0001607,CLI_0009,ROSARIO,ASESOR_1,ENERGIA,CH304,C,1002.74,1455.8,5
2026-06-02,2026-06-01,PED0001607,CLI_0009,ROSARIO,ASESOR_1,ENERGIA,CH430,C,1056.07,1347.6,4
2026-06-02,2026-06-01,PED0001607,CLI_0009,ROSARIO,ASESOR_1,ENERGIA,CAÑOS Y TUBOS,C,2114.29,3137.0,1
2026-06-03,2026-06-01,PED0001608,CLI_0031,CORDOBA,ASESOR_4,AUTOPARTES,CH304,A,1086.78,1169.3,4
2026-06-03,2026-06-01,PED0001608,CLI_0031,CORDOBA,ASESOR_4,AUTOPARTES,BULONERIA,A,2464.28,2766.5,5
2026-06-03,2026-06-01,PED0001608,CLI_0031,CORDOBA,ASESOR_4,AUTOPARTES,CH316,A,1293.43,1840.3,3
2026-06-05,2026-06-01,PED0001609,CLI_0004,ROSARIO,ASESOR_1,AGRO,PERFILES,B,1811.68,2084.6,5
2026-06-04,2026-06-01,PED0001610,CLI_0045,CORDOBA,ASESOR_4,METALMECANICA,CH304,C,1168.38,1755.6,1
2026-06-04,2026-06-01,PED0001610,CLI_0045,CORDOBA,ASESOR_4,METALMECANICA,BULONERIA,C,1669.81,2178.8,2
2026-06-04,2026-06-01,PED0001610,CLI_0045,CORDOBA,ASESOR_4,METALMECANICA,CAÑOS Y TUBOS,C,1429.41,2159.6,1
2026-06-03,2026-06-01,PED0001611,CLI_0013,CAPITAL,ASESOR_2,AGRO,PERFILES,C,1982.21,2209.6,3
2026-06-03,2026-06-01,PED0001612,CLI_0007,CORDOBA,ASESOR_4,ENERGIA,CH304,C,1320.11,1887.7,2
2026-06-04,2026-06-01,PED0001613,CLI_0015,CAPITAL,ASESOR_3,AGRO,CAÑOS Y TUBOS,C,2136.57,2024.2,2
2026-06-03,2026-06-01,PED0001614,CLI_0031,CAPITAL,ASESOR_5,CONSTRUCCION,CH304,B,2721.46,2846.2,4
2026-06-03,2026-06-01,PED0001615,CLI_0009,CORDOBA,ASESOR_5,AGRO,PERFILES,C,2625.25,2302.6,2
2026-06-03,2026-06-01,PED0001615,CLI_0009,CORDOBA,ASESOR_5,AGRO,CAÑOS Y TUBOS,C,1508.49,1584.0,4
2026-06-02,2026-06-01,PED0001616,CLI_0006,CAPITAL,ASESOR_2,AGRO,BULONERIA,B,2072.72,3149.7,1
2026-06-01,2026-06-01,PED0001617,CLI_0011,CAPITAL,ASESOR_6,AUTOPARTES,CH304,B,3749.8,4920.0,6
2026-06-01,2026-06-01,PED0001617,CLI_0011,CAPITAL,ASESOR_6,AUTOPARTES,CAÑOS Y TUBOS,B,2326.66,2782.0,4
2026-06-01,2026-06-01,PED0001617,CLI_0011,CAPITAL,ASESOR_6,AUTOPARTES,CH316,B,3615.39,4442.8,5
2026-06-05,2026-06-01,PED0001618,CLI_0041,ROSARIO,ASESOR_5,AGRO,CH316,C,1494.55,1560.6,6
2026-06-05,2026-06-01,PED0001619,CLI_0033,CORDOBA,ASESOR_2,AGRO,CH430,A,1375.77,1594.4,1
2026-06-03,2026-06-01,PED0001620,CLI_0001,CORDOBA,ASESOR_1,ENERGIA,CH304,C,1236.1,1437.9,3
2026-06-02,2026-06-01,PED0001621,CLI_0019,MENDOZA,ASESOR_2,AGRO,PERFILES,C,1940.55,2876.9,3
2026-06-05,2026-06-01,PED0001622,CLI_0032,CAPITAL,ASESOR_4,CONSTRUCCION,CH430,B,805.22,1224.8,2
2026-06-01,2026-06-01,PED0001623,CLI_0017,CAPITAL,ASESOR_3,AUTOPARTES,CH304,B,3141.19,3571.6,1
2026-06-04,2026-06-01,PED0001624,CLI_0003,ROSARIO,ASESOR_2,ENERGIA,PERFILES,C,2476.24,3084.0,3
2026-06-04,2026-06-01,PED0001624,CLI_0003,ROSARIO,ASESOR_2,ENERGIA,CAÑOS Y TUBOS,C,2753.28,3259.7,4
2026-06-04,2026-06-01,PED0001624,CLI_0003,ROSARIO,ASESOR_2,ENERGIA,CH316,C,1216.25,1250.5,5
2026-06-02,2026-06-01,PED0001625,CLI_0019,MENDOZA,ASESOR_2,AGRO,BULONERIA,C,1960.12,2080.4,6
2026-06-01,2026-06-01,PED0001626,CLI_0019,ROSARIO,ASESOR_3,AUTOPARTES,PERFILES,B,2531.28,2746.4,6
2026-06-04,2026-06-01,PED0001627,CLI_0036,MENDOZA,ASESOR_2,AGRO,CAÑOS Y TUBOS,B,1438.56,1586.9,2
2026-06-02,2026-06-01,PED0001628,CLI_0013,MENDOZA,ASESOR_5,CONSTRUCCION,CH316,C,1519.52,1528.0,4
2026-06-02,2026-06-01,PED0001628,CLI_0013,MENDOZA,ASESOR_5,CONSTRUCCION,PERFILES,C,1851.26,2117.9,3
2026-06-01,2026-06-01,PED0001629,CLI_0031,CAPITAL,ASESOR_5,ENERGIA,PERFILES,C,1703.7,1826.8,2
2026-06-02,2026-06-01,PED0001630,CLI_0039,CAPITAL,ASESOR_5,AUTOPARTES,CH304,C,3157.37,3560.5,5
2026-06-03,2026-06-01,PED0001631,CLI_0018,CORDOBA,ASESOR_3,AUTOPARTES,PERFILES,C,2583.96,3619.8,6
2026-06-03,2026-06-01,PED0001631,CLI_0018,CORDOBA,ASESOR_3,AUTOPARTES,BULONERIA,C,2306.49,2690.0,3
2026-06-04,2026-06-01,PED0001632,CLI_0025,MENDOZA,ASESOR_2,ENERGIA,BULONERIA,C,2248.09,3154.9,2
2026-06-04,2026-06-01,PED0001633,CLI_0034,CAPITAL,ASESOR_5,CONSTRUCCION,CAÑOS Y TUBOS,A,1986.87,3015.6,6
2026-06-04,2026-06-01,PED0001633,CLI_0034,CAPITAL,ASESOR_5,CONSTRUCCION,PERFILES,A,1901.28,2768.3,3
2026-06-01,2026-06-01,PED0001634,CLI_0008,ROSARIO,ASESOR_6,ENERGIA,CH430,C,1368.37,1673.9,3
2026-06-04,2026-06-01,PED0001635,CLI_0007,CORDOBA,ASESOR_1,AGRO,CH316,C,1095.49,1219.3,5
2026-06-02,2026-06-01,PED0001636,CLI_0034,CAPITAL,ASESOR_1,AUTOPARTES,CH430,C,1013.39,1498.9,1
2026-06-05,2026-06-01,PED0001637,CLI_0041,CAPITAL,ASESOR_5,AUTOPARTES,CH430,C,934.4,1410.9,1
2026-06-03,2026-06-01,PED0001638,CLI_0036,ROSARIO,ASESOR_1,METALMECANICA,PERFILES,B,2529.11,3894.0,5
2026-06-05,2026-06-01,PED0001639,CLI_0021,ROSARIO,ASESOR_2,AGRO,CH304,A,1252.4,1467.5,6
2026-06-01,2026-06-01,PED0001640,CLI_0012,CAPITAL,ASESOR_6,AGRO,CH304,A,3212.1,4592.7,1
2026-06-01,2026-06-01,PED0001640,CLI_0012,CAPITAL,ASESOR_6,AGRO,BULONERIA,A,1344.29,2106.3,5
2026-06-03,2026-06-01,PED0001641,CLI_0041,ROSARIO,ASESOR_5,METALMECANICA,BULONERIA,B,1217.61,1533.2,6
2026-06-01,2026-06-01,PED0001642,CLI_0032,CORDOBA,ASESOR_5,CONSTRUCCION,CH304,C,1672.66,1738.7,6
2026-06-05,2026-06-01,PED0001643,CLI_0041,MENDOZA,ASESOR_2,METALMECANICA,CAÑOS Y TUBOS,A,1671.7,1524.4,4
2026-06-05,2026-06-01,PED0001644,CLI_0007,CAPITAL,ASESOR_2,AGRO,CH430,B,783.9,1015.1,6
2026-06-01,2026-06-01,PED0001645,CLI_0007,CAPITAL,ASESOR_6,AGRO,CH430,B,877.66,875.1,6
2026-06-05,2026-06-01,PED0001646,CLI_0036,CORDOBA,ASESOR_4,METALMECANICA,CH430,B,1489.55,1329.5,4
2026-06-02,2026-06-01,PED0001647,CLI_0037,CORDOBA,ASESOR_2,METALMECANICA,CH316,C,1075.51,1253.6,2
2026-06-02,2026-06-01,PED0001647,CLI_0037,CORDOBA,ASESOR_2,METALMECANICA,CAÑOS Y TUBOS,C,1516.15,1724.6,6
2026-06-03,2026-06-01,PED0001648,CLI_0020,MENDOZA,ASESOR_4,CONSTRUCCION,CH304,B,2600.63,2610.8,1
2026-06-03,2026-06-01,PED0001649,CLI_0017,MENDOZA,ASESOR_1,CONSTRUCCION,CH316,C,1469.57,2137.5,3
2026-06-03,2026-06-01,PED0001649,CLI_0017,MENDOZA,ASESOR_1,CONSTRUCCION,CH430,C,1170.58,1185.2,3
2026-06-01,2026-06-01,PED0001650,CLI_0042,CAPITAL,ASESOR_1,AUTOPARTES,CH316,C,2399.66,2193.7,4
2026-06-01,2026-06-01,PED0001651,CLI_0035,ROSARIO,ASESOR_4,AUTOPARTES,CH430,C,1323.27,1538.5,5
2026-06-05,2026-06-01,PED0001652,CLI_0036,ROSARIO,ASESOR_5,AGRO,CH304,C,1065.67,1195.4,6
2026-06-03,2026-06-01,PED0001653,CLI_0022,CAPITAL,ASESOR_5,AUTOPARTES,PERFILES,A,1927.76,2705.6,3
2026-06-03,2026-06-01,PED0001653,CLI_0022,CAPITAL,ASESOR_5,AUTOPARTES,CAÑOS Y TUBOS,A,1518.4,2073.4,3
2026-06-03,2026-06-01,PED0001653,CLI_0022,CAPITAL,ASESOR_5,AUTOPARTES,CH430,A,916.94,1388.4,2
2026-06-01,2026-06-01,PED0001654,CLI_0003,MENDOZA,ASESOR_1,METALMECANICA,CAÑOS Y TUBOS,B,1821.52,2892.8,1
2026-06-01,2026-06-01,PED0001654,CLI_0003,MENDOZA,ASESOR_1,METALMECANICA,PERFILES,B,1962.95,2888.1,3
2026-06-05,2026-06-01,PED0001655,CLI_0017,CAPITAL,ASESOR_2,AGRO,PERFILES,C,1665.33,1922.7,6
2026-06-05,2026-06-01,PED0001655,CLI_0017,CAPITAL,ASESOR_2,AGRO,CAÑOS Y TUBOS,C,1751.31,2118.3,6
2026-06-05,2026-06-01,PED0001655,CLI_0017,CAPITAL,ASESOR_2,AGRO,CH316,C,2758.85,3100.3,4
