fecha_pedido,semana,pedido_id,cliente_id,sucursal,asesor,sector_industrial,familia,abc_cliente,usd,kg,posiciones
2026-06-01,2026-06-01,PED00263,CLI012,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,C,1504.97,1882.0,3
2026-06-01,2026-06-01,PED00264,CLI011,SUCURSAL OESTE,ASESOR UNO,SECTOR AGRO,FAMILIA ALFA,C,1423.81,1626.5,3
2026-06-01,2026-06-01,PED00264,CLI011,SUCURSAL OESTE,ASESOR UNO,SECTOR AGRO,FAMILIA DELTA,C,1306.45,948.6,5
2026-06-05,2026-06-01,PED00265,CLI003,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,B,1323.9,1080.2,4
2026-06-04,2026-06-01,PED00266,CLI001,SUCURSAL OESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA GAMMA,B,1953.63,2017.2,3
2026-06-05,2026-06-01,PED00267,CLI002,SUCURSAL OESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA GAMMA,B,1800.34,1630.1,2
2026-06-05,2026-06-01,PED00267,CLI002,SUCURSAL OESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA BETA,B,1460.47,1446.4,1
2026-06-04,2026-06-01,PED00268,CLI014,SUCURSAL OESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA DELTA,A,1070.02,1364.0,5
2026-06-04,2026-06-01,PED00268,CLI014,SUCURSAL OESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA BETA,A,1218.96,1094.1,2
2026-06-02,2026-06-01,PED00269,CLI009,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2438.16,2191.5,4
2026-06-10,2026-06-08,PED00270,CLI023,SUCURSAL NORTE,ASESOR DOS,SECTOR AGRO,FAMILIA BETA,A,690.6,892.1,1
2026-06-10,2026-06-08,PED00271,CLI012,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA ALFA,C,2218.0,1901.4,5
2026-06-08,2026-06-08,PED00272,CLI012,SUCURSAL NORTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA ALFA,C,2461.36,2657.9,1
2026-06-08,2026-06-08,PED00272,CLI012,SUCURSAL NORTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA DELTA,C,1812.82,1575.3,2
2026-06-10,2026-06-08,PED00273,CLI022,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA BETA,A,660.0,680.1,4
2026-06-11,2026-06-08,PED00274,CLI013,SUCURSAL NORTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,C,788.83,1023.9,2
2026-06-11,2026-06-08,PED00275,CLI023,SUCURSAL NORTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA GAMMA,A,1887.76,1986.1,2
2026-06-08,2026-06-08,PED00276,CLI011,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA ALFA,B,1932.98,2026.3,4
2026-06-08,2026-06-08,PED00276,CLI011,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA GAMMA,B,1518.84,1768.9,4
2026-06-09,2026-06-08,PED00277,CLI013,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,1640.95,1895.5,3
2026-06-11,2026-06-08,PED00278,CLI020,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA GAMMA,A,1845.61,2009.6,2
2026-06-12,2026-06-08,PED00279,CLI021,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,A,2492.56,3054.2,3
2026-06-12,2026-06-08,PED00280,CLI022,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA ALFA,A,2342.11,2936.4,2
2026-06-11,2026-06-08,PED00281,CLI039,SUCURSAL SUR,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA GAMMA,A,2000.54,2436.6,1
2026-06-12,2026-06-08,PED00282,CLI017,SUCURSAL SUR,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA DELTA,C,2290.61,1638.8,3
2026-06-11,2026-06-08,PED00283,CLI014,SUCURSAL SUR,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA GAMMA,C,1984.14,1411.0,2
2026-06-10,2026-06-08,PED00284,CLI014,SUCURSAL SUR,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA DELTA,C,2023.82,2131.3,5
2026-06-10,2026-06-08,PED00284,CLI014,SUCURSAL SUR,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA BETA,C,1208.49,1557.5,5
2026-06-11,2026-06-08,PED00285,CLI016,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2550.8,3281.4,4
2026-06-11,2026-06-08,PED00285,CLI016,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,C,2040.27,1870.5,5
2026-06-08,2026-06-08,PED00286,CLI019,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,1978.55,2131.6,4
2026-06-08,2026-06-08,PED00287,CLI014,SUCURSAL SUR,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA BETA,C,1434.01,1160.2,5
2026-06-09,2026-06-08,PED00288,CLI037,SUCURSAL SUR,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA GAMMA,A,2555.86,2161.1,4
2026-06-11,2026-06-08,PED00289,CLI038,SUCURSAL ESTE,ASESOR TRES,SECTOR AGRO,FAMILIA ALFA,C,606.2,691.1,1
2026-06-08,2026-06-08,PED00290,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,C,1129.77,1413.9,2
2026-06-09,2026-06-08,PED00291,CLI018,SUCURSAL ESTE,ASESOR UNO,SECTOR AGRO,FAMILIA BETA,A,2166.94,2070.2,3
2026-06-11,2026-06-08,PED00292,CLI037,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,B,2014.37,1751.6,3
2026-06-11,2026-06-08,PED00292,CLI037,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,B,576.33,705.0,2
2026-06-09,2026-06-08,PED00293,CLI038,SUCURSAL ESTE,ASESOR UNO,SECTOR AGRO,FAMILIA BETA,C,2656.31,3031.7,1
2026-06-10,2026-06-08,PED00294,CLI037,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA ALFA,B,618.89,772.1,2
2026-06-08,2026-06-08,PED00295,CLI038,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,B,1123.8,1065.9,4
2026-06-08,2026-06-08,PED00295,CLI038,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,2056.56,2648.4,1
2026-06-08,2026-06-08,PED00296,CLI036,SUCURSAL ESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA BETA,B,2398.73,2684.3,1
2026-06-11,2026-06-08,PED00297,CLI009,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,C,1045.91,1162.3,2
2026-06-11,2026-06-08,PED00297,CLI009,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA ALFA,C,1579.92,1623.1,1
2026-06-10,2026-06-08,PED00298,CLI009,SUCURSAL OESTE,ASESOR TRES,SECTOR AGRO,FAMILIA BETA,C,1216.91,1365.6,1
2026-06-10,2026-06-08,PED00298,CLI009,SUCURSAL OESTE,ASESOR TRES,SECTOR AGRO,FAMILIA GAMMA,C,2024.6,1500.9,1
2026-06-10,2026-06-08,PED00299,CLI013,SUCURSAL OESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,A,1591.87,1633.9,5
2026-06-11,2026-06-08,PED00300,CLI003,SUCURSAL OESTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA DELTA,B,1143.83,904.5,4
2026-06-09,2026-06-08,PED00301,CLI009,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2408.14,2740.5,2
2026-06-15,2026-06-15,PED00302,CLI020,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,A,1730.12,1670.4,3
2026-06-19,2026-06-15,PED00303,CLI023,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA DELTA,A,1714.26,1847.5,4
2026-06-19,2026-06-15,PED00304,CLI022,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA GAMMA,A,1335.19,1573.4,2
2026-06-17,2026-06-15,PED00305,CLI012,SUCURSAL NORTE,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,B,1972.25,2563.2,1
2026-06-17,2026-06-15,PED00306,CLI010,SUCURSAL NORTE,ASESOR TRES,SECTOR AGRO,FAMILIA BETA,B,604.41,663.1,2
2026-06-17,2026-06-15,PED00307,CLI011,SUCURSAL NORTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA DELTA,C,1628.79,1290.5,3
2026-06-18,2026-06-15,PED00308,CLI011,SUCURSAL NORTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,1543.69,2004.0,1
2026-06-19,2026-06-15,PED00309,CLI010,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA BETA,B,664.63,672.9,2
2026-06-17,2026-06-15,PED00310,CLI012,SUCURSAL NORTE,ASESOR TRES,SECTOR AGRO,FAMILIA BETA,B,561.83,480.8,5
2026-06-17,2026-06-15,PED00311,CLI018,SUCURSAL SUR,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA DELTA,B,1667.21,1803.4,1
2026-06-19,2026-06-15,PED00312,CLI018,SUCURSAL SUR,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA ALFA,B,1654.08,1522.3,3
2026-06-19,2026-06-15,PED00312,CLI018,SUCURSAL SUR,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,2732.2,2619.0,5
2026-06-19,2026-06-15,PED00313,CLI017,SUCURSAL SUR,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,B,1898.29,1560.2,1
2026-06-18,2026-06-15,PED00314,CLI019,SUCURSAL SUR,ASESOR UNO,SECTOR AGRO,FAMILIA ALFA,B,1755.83,1716.4,4
2026-06-18,2026-06-15,PED00314,CLI019,SUCURSAL SUR,ASESOR UNO,SECTOR AGRO,FAMILIA DELTA,B,2153.19,2070.7,4
2026-06-16,2026-06-15,PED00315,CLI019,SUCURSAL SUR,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA ALFA,B,1808.38,2069.3,4
2026-06-19,2026-06-15,PED00316,CLI016,SUCURSAL SUR,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA DELTA,C,2208.15,1702.2,2
2026-06-18,2026-06-15,PED00317,CLI014,SUCURSAL SUR,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA BETA,C,1439.15,1054.9,2
2026-06-19,2026-06-15,PED00318,CLI038,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,C,1320.54,1615.2,2
2026-06-16,2026-06-15,PED00319,CLI015,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,A,1614.41,1433.3,3
2026-06-16,2026-06-15,PED00319,CLI015,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA DELTA,A,1248.86,1098.1,4
2026-06-17,2026-06-15,PED00320,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,C,1313.56,1594.6,3
2026-06-19,2026-06-15,PED00321,CLI016,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,A,1245.28,1402.1,2
2026-06-17,2026-06-15,PED00322,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,B,692.81,719.8,3
2026-06-17,2026-06-15,PED00323,CLI039,SUCURSAL ESTE,ASESOR UNO,SECTOR AGRO,FAMILIA BETA,B,2610.77,2755.0,4
2026-06-15,2026-06-15,PED00324,CLI037,SUCURSAL ESTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA ALFA,B,589.28,717.5,1
2026-06-18,2026-06-15,PED00325,CLI016,SUCURSAL ESTE,ASESOR TRES,SECTOR AGRO,FAMILIA GAMMA,A,1999.46,2040.8,2
2026-06-18,2026-06-15,PED00326,CLI036,SUCURSAL ESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,B,848.67,805.2,3
2026-06-16,2026-06-15,PED00327,CLI011,SUCURSAL OESTE,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,A,1100.94,924.4,5
2026-06-17,2026-06-15,PED00328,CLI010,SUCURSAL OESTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA GAMMA,C,2540.13,2009.6,2
2026-06-17,2026-06-15,PED00328,CLI010,SUCURSAL OESTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA DELTA,C,1147.92,826.2,4
2026-06-16,2026-06-15,PED00329,CLI001,SUCURSAL OESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA BETA,B,1426.81,1580.0,1
2026-06-19,2026-06-15,PED00330,CLI012,SUCURSAL OESTE,ASESOR UNO,SECTOR AGRO,FAMILIA GAMMA,A,2225.98,1581.9,4
2026-06-19,2026-06-15,PED00331,CLI003,SUCURSAL OESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA ALFA,B,1320.79,1297.4,2
2026-06-15,2026-06-15,PED00332,CLI011,SUCURSAL OESTE,ASESOR TRES,SECTOR AGRO,FAMILIA BETA,A,1559.92,1138.8,3
2026-06-17,2026-06-15,PED00333,CLI003,SUCURSAL OESTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,B,2511.25,2848.3,4
2026-06-19,2026-06-15,PED00334,CLI010,SUCURSAL OESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,C,1220.24,1230.0,1
2026-06-22,2026-06-22,PED00335,CLI022,SUCURSAL NORTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA BETA,A,662.53,727.2,1
2026-06-24,2026-06-22,PED00336,CLI014,SUCURSAL NORTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA ALFA,C,1868.92,1575.9,2
2026-06-24,2026-06-22,PED00337,CLI009,SUCURSAL NORTE,ASESOR DOS,SECTOR AGRO,FAMILIA BETA,B,721.2,523.0,3
2026-06-23,2026-06-22,PED00338,CLI010,SUCURSAL NORTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,B,565.84,716.4,4
2026-06-23,2026-06-22,PED00338,CLI010,SUCURSAL NORTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA ALFA,B,2476.78,2776.1,2
2026-06-23,2026-06-22,PED00339,CLI010,SUCURSAL NORTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA ALFA,B,2123.31,2146.4,3
2026-06-23,2026-06-22,PED00339,CLI010,SUCURSAL NORTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA BETA,B,721.6,557.4,5
2026-06-23,2026-06-22,PED00340,CLI009,SUCURSAL NORTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,1922.21,1393.1,5
2026-06-22,2026-06-22,PED00341,CLI013,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA DELTA,C,2240.87,1583.1,4
2026-06-22,2026-06-22,PED00341,CLI013,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,1795.69,1291.7,2
2026-06-23,2026-06-22,PED00342,CLI010,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA BETA,B,617.25,513.4,3
2026-06-23,2026-06-22,PED00342,CLI010,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,B,2403.07,1778.6,1
2026-06-22,2026-06-22,PED00343,CLI011,SUCURSAL NORTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA ALFA,B,2543.28,1857.1,3
2026-06-22,2026-06-22,PED00343,CLI011,SUCURSAL NORTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,B,2137.89,1615.0,3
2026-06-25,2026-06-22,PED00344,CLI014,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,1871.84,2147.0,5
2026-06-26,2026-06-22,PED00345,CLI011,SUCURSAL NORTE,ASESOR UNO,SECTOR AGRO,FAMILIA ALFA,B,1834.76,2146.5,3
2026-06-25,2026-06-22,PED00346,CLI015,SUCURSAL SUR,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA ALFA,C,1619.87,1895.7,3
2026-06-24,2026-06-22,PED00347,CLI015,SUCURSAL SUR,ASESOR DOS,SECTOR AGRO,FAMILIA DELTA,C,2226.54,1564.6,4
2026-06-25,2026-06-22,PED00348,CLI017,SUCURSAL SUR,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2260.89,2037.6,2
2026-06-26,2026-06-22,PED00349,CLI019,SUCURSAL SUR,ASESOR UNO,SECTOR AGRO,FAMILIA GAMMA,B,1920.94,1657.0,4
2026-06-22,2026-06-22,PED00350,CLI017,SUCURSAL SUR,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA ALFA,B,1608.79,1991.5,4
2026-06-23,2026-06-22,PED00351,CLI016,SUCURSAL SUR,ASESOR DOS,SECTOR AGRO,FAMILIA DELTA,C,1840.39,1640.0,5
2026-06-25,2026-06-22,PED00352,CLI015,SUCURSAL SUR,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA ALFA,C,1932.38,1473.0,2
2026-06-22,2026-06-22,PED00353,CLI038,SUCURSAL ESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA DELTA,B,1372.93,1697.3,4
2026-06-22,2026-06-22,PED00353,CLI038,SUCURSAL ESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA ALFA,B,597.03,641.5,4
2026-06-26,2026-06-22,PED00354,CLI039,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,B,718.46,659.7,1
2026-06-26,2026-06-22,PED00354,CLI039,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,B,1467.86,1762.7,1
2026-06-26,2026-06-22,PED00355,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR AGRO,FAMILIA ALFA,B,713.96,502.8,3
2026-06-26,2026-06-22,PED00355,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR AGRO,FAMILIA BETA,B,1997.84,2102.8,5
2026-06-26,2026-06-22,PED00356,CLI036,SUCURSAL ESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,1874.84,1584.3,5
2026-06-22,2026-06-22,PED00357,CLI039,SUCURSAL ESTE,ASESOR UNO,SECTOR AGRO,FAMILIA DELTA,B,1389.07,1563.8,3
2026-06-22,2026-06-22,PED00357,CLI039,SUCURSAL ESTE,ASESOR UNO,SECTOR AGRO,FAMILIA BETA,B,2165.23,2598.5,4
2026-06-23,2026-06-22,PED00358,CLI037,SUCURSAL ESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,B,621.83,710.8,2
2026-06-25,2026-06-22,PED00359,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR AGRO,FAMILIA GAMMA,C,1560.75,1382.3,4
2026-06-25,2026-06-22,PED00359,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,C,1030.12,919.4,4
2026-06-25,2026-06-22,PED00360,CLI037,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,C,1062.7,873.9,5
2026-06-24,2026-06-22,PED00361,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA GAMMA,C,1967.45,1932.3,5
2026-06-25,2026-06-22,PED00362,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,C,1185.76,1035.2,1
2026-06-24,2026-06-22,PED00363,CLI013,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,A,2025.38,1713.5,1
2026-06-22,2026-06-22,PED00364,CLI012,SUCURSAL OESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA BETA,C,1277.99,1448.9,1
2026-06-22,2026-06-22,PED00364,CLI012,SUCURSAL OESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2480.5,2323.5,3
2026-06-24,2026-06-22,PED00365,CLI003,SUCURSAL OESTE,ASESOR DOS,SECTOR AGRO,FAMILIA BETA,B,1606.38,1523.1,3
2026-06-24,2026-06-22,PED00365,CLI003,SUCURSAL OESTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,B,1907.41,1722.8,1
2026-06-26,2026-06-22,PED00366,CLI002,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,B,1511.29,1306.2,2
2026-06-26,2026-06-22,PED00367,CLI010,SUCURSAL OESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2591.54,2969.4,4
2026-06-26,2026-06-22,PED00368,CLI012,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA ALFA,C,1562.91,1571.4,5
2026-06-26,2026-06-22,PED00368,CLI012,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,1978.5,1650.7,1
2026-06-24,2026-06-22,PED00369,CLI009,SUCURSAL OESTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA ALFA,C,1273.1,1619.8,2
2026-07-01,2026-06-29,PED00370,CLI014,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA DELTA,C,1987.24,2101.3,1
2026-07-02,2026-06-29,PED00371,CLI011,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA GAMMA,C,1910.46,1945.6,2
2026-07-01,2026-06-29,PED00372,CLI012,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,C,2464.72,1767.3,5
2026-07-01,2026-06-29,PED00372,CLI012,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA DELTA,C,1740.05,1608.9,3
2026-07-02,2026-06-29,PED00373,CLI014,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA DELTA,C,1708.0,2084.8,1
2026-06-29,2026-06-29,PED00374,CLI011,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA BETA,B,682.72,874.9,5
2026-06-29,2026-06-29,PED00375,CLI010,SUCURSAL NORTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,1778.26,1326.3,5
2026-07-01,2026-06-29,PED00376,CLI012,SUCURSAL NORTE,ASESOR UNO,SECTOR AGRO,FAMILIA GAMMA,C,1770.59,2246.8,5
2026-07-02,2026-06-29,PED00377,CLI021,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,A,1648.22,1774.4,5
2026-07-01,2026-06-29,PED00378,CLI037,SUCURSAL SUR,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,A,1899.2,1848.0,1
2026-07-02,2026-06-29,PED00379,CLI016,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA ALFA,C,1971.82,2320.5,4
2026-07-03,2026-06-29,PED00380,CLI018,SUCURSAL SUR,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,2071.79,1476.6,2
2026-07-02,2026-06-29,PED00381,CLI017,SUCURSAL SUR,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,C,1701.09,1203.9,2
2026-06-29,2026-06-29,PED00382,CLI016,SUCURSAL SUR,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA ALFA,B,1882.87,1548.4,5
2026-06-29,2026-06-29,PED00382,CLI016,SUCURSAL SUR,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA BETA,B,1422.18,1056.1,3
2026-07-02,2026-06-29,PED00383,CLI017,SUCURSAL SUR,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA BETA,C,1259.0,1565.5,4
2026-07-02,2026-06-29,PED00383,CLI017,SUCURSAL SUR,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA ALFA,C,1950.74,1480.3,2
2026-06-29,2026-06-29,PED00384,CLI019,SUCURSAL SUR,ASESOR UNO,SECTOR AGRO,FAMILIA ALFA,B,1937.94,1553.0,2
2026-07-03,2026-06-29,PED00385,CLI019,SUCURSAL SUR,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA DELTA,B,2071.98,1528.4,2
2026-06-29,2026-06-29,PED00386,CLI036,SUCURSAL ESTE,ASESOR UNO,SECTOR AGRO,FAMILIA BETA,C,2611.01,1887.3,1
2026-06-29,2026-06-29,PED00387,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,C,956.97,938.5,4
2026-06-29,2026-06-29,PED00387,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,C,2568.53,1958.0,1
2026-07-03,2026-06-29,PED00388,CLI036,SUCURSAL ESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA ALFA,C,721.82,919.7,4
2026-07-03,2026-06-29,PED00389,CLI035,SUCURSAL ESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA ALFA,C,778.23,853.6,5
2026-07-03,2026-06-29,PED00390,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,B,813.81,965.9,4
2026-07-03,2026-06-29,PED00390,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA DELTA,B,1035.47,1164.8,2
2026-07-03,2026-06-29,PED00391,CLI035,SUCURSAL ESTE,ASESOR TRES,SECTOR AGRO,FAMILIA ALFA,C,600.46,506.4,1
2026-07-01,2026-06-29,PED00392,CLI038,SUCURSAL ESTE,ASESOR UNO,SECTOR AGRO,FAMILIA GAMMA,B,1975.81,1391.3,1
2026-07-03,2026-06-29,PED00393,CLI036,SUCURSAL ESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA DELTA,C,1370.67,1432.0,2
2026-06-30,2026-06-29,PED00394,CLI009,SUCURSAL OESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA DELTA,C,1046.31,1324.3,4
2026-06-30,2026-06-29,PED00394,CLI009,SUCURSAL OESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA ALFA,C,1353.28,1056.2,3
2026-06-30,2026-06-29,PED00395,CLI001,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,B,1325.92,1593.9,3
2026-07-01,2026-06-29,PED00396,CLI011,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,A,2611.29,2342.9,2
